title,cue_start,cue_end,text,language,kind,vimeo_generated_speaker,matched_speaker_id,created_at,updated_at
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1046.645,1051.565,"And then also I think that generally when I can, I try to",en-x-autogen,captions,3,,2025-06-23T15:50:08.008Z,2025-06-23T15:50:08.008Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1052.265,1056.165,use these tools in a narrow scope using really easily,en-x-autogen,captions,3,,2025-06-23T15:50:08.008Z,2025-06-23T15:50:08.008Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1056.675,1060.125,falsifiable questions and answers.,en-x-autogen,captions,3,,2025-06-23T15:50:08.008Z,2025-06-23T15:50:08.008Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1060.385,1063.885,"So I'll, even though citations can be wrong, I make it site,",en-x-autogen,captions,3,,2025-06-23T15:50:08.008Z,2025-06-23T15:50:08.008Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1064.005,1067.165,I make it reason and that makes it easier for me to sort,en-x-autogen,captions,3,,2025-06-23T15:50:08.008Z,2025-06-23T15:50:08.008Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1067.165,1068.885,of spot check outputs,en-x-autogen,captions,3,,2025-06-23T15:50:08.008Z,2025-06-23T15:50:08.008Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1068.985,1070.845,and that that gives me greater confidence.,en-x-autogen,captions,3,,2025-06-23T15:50:08.008Z,2025-06-23T15:50:08.008Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1071.005,1074.605,Although of course when something is partially thinking,en-x-autogen,captions,3,,2025-06-23T15:50:08.008Z,2025-06-23T15:50:08.008Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1074.625,1076.685,"for you, you can, you can never be totally a hundred",en-x-autogen,captions,3,,2025-06-23T15:50:08.008Z,2025-06-23T15:50:08.008Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1076.685,1077.685,"percent, but it helps.",en-x-autogen,captions,3,,2025-06-23T15:50:08.008Z,2025-06-23T15:50:08.008Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1078.145,1081.125,"And Alex, really quickly to um, to your,",en-x-autogen,captions,2,,2025-06-23T15:50:08.008Z,2025-06-23T15:50:08.008Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1081.345,1084.245,to your point about using Ivo GCI,en-x-autogen,captions,2,,2025-06-23T15:50:08.008Z,2025-06-23T15:50:08.008Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1084.245,1086.685,"and then I think there was a third enterprise tool, one",en-x-autogen,captions,2,,2025-06-23T15:50:08.008Z,2025-06-23T15:50:08.008Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1086.685,1087.925,"of the questions is,",en-x-autogen,captions,2,,2025-06-23T15:50:08.008Z,2025-06-23T15:50:08.008Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1087.985,1089.685,is there a reason why you're,en-x-autogen,captions,2,,2025-06-23T15:50:08.008Z,2025-06-23T15:50:08.008Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1089.685,1091.045,utilizing three different tools?,en-x-autogen,captions,2,,2025-06-23T15:50:08.008Z,2025-06-23T15:50:08.008Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1092.035,1093.645,"Yeah, so I just actually responded",en-x-autogen,captions,3,,2025-06-23T15:50:08.008Z,2025-06-23T15:50:08.008Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1093.645,1095.525,to someone's question in the chat about,en-x-autogen,captions,3,,2025-06-23T15:50:08.009Z,2025-06-23T15:50:08.009Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1095.525,1096.765,what the pricing looks like.,en-x-autogen,captions,3,,2025-06-23T15:50:08.009Z,2025-06-23T15:50:08.009Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1097.345,1100.705,"Um, GC ai, uh,",en-x-autogen,captions,3,,2025-06-23T15:50:08.009Z,2025-06-23T15:50:08.009Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1100.845,1104.585,"and Ivo, we both, I have another attorney in house as well,",en-x-autogen,captions,3,,2025-06-23T15:50:08.009Z,2025-06-23T15:50:08.009Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1104.885,1108.505,we heavily leveraged those tools for contract redlining.,en-x-autogen,captions,3,,2025-06-23T15:50:08.009Z,2025-06-23T15:50:08.009Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1109.275,1110.555,GCAI actually just came out,en-x-autogen,captions,3,,2025-06-23T15:50:08.009Z,2025-06-23T15:50:08.009Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1110.555,1112.515,"with a word plugin, uh, last week.",en-x-autogen,captions,3,,2025-06-23T15:50:08.009Z,2025-06-23T15:50:08.009Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1112.635,1114.395,"I think it's still in data and it's, it's really good.",en-x-autogen,captions,3,,2025-06-23T15:50:08.009Z,2025-06-23T15:50:08.009Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1114.655,1119.275,"And Ivo was the first, uh, contract redlining tool I found",en-x-autogen,captions,3,,2025-06-23T15:50:08.009Z,2025-06-23T15:50:08.009Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1119.275,1121.755,"that was actually surgical and precise, it's redline",en-x-autogen,captions,3,,2025-06-23T15:50:08.009Z,2025-06-23T15:50:08.009Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1121.755,1122.835,and wasn't over lawyering.,en-x-autogen,captions,3,,2025-06-23T15:50:08.009Z,2025-06-23T15:50:08.009Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1123.455,1125.015,"Um, and both",en-x-autogen,captions,3,,2025-06-23T15:50:08.009Z,2025-06-23T15:50:08.009Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1125.015,1128.055,of those tools you can upload you like contract redlining,en-x-autogen,captions,3,,2025-06-23T15:50:08.009Z,2025-06-23T15:50:08.009Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1128.335,1129.415,playbooks and that helps a ton.,en-x-autogen,captions,3,,2025-06-23T15:50:08.009Z,2025-06-23T15:50:08.009Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1130.485,1134.465,"Um, and I had piloted essentially every single legal AI tool",en-x-autogen,captions,3,,2025-06-23T15:50:08.009Z,2025-06-23T15:50:08.009Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1134.565,1136.665,on the market and those two were the best,en-x-autogen,captions,3,,2025-06-23T15:50:08.009Z,2025-06-23T15:50:08.009Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1136.665,1137.705,for contract redlining.,en-x-autogen,captions,3,,2025-06-23T15:50:08.009Z,2025-06-23T15:50:08.009Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1138.205,1140.665,"Uh, but they're kind of expensive, especially for a lot,",en-x-autogen,captions,3,,2025-06-23T15:50:08.009Z,2025-06-23T15:50:08.009Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1141.005,1142.065,"uh, small legal team.",en-x-autogen,captions,3,,2025-06-23T15:50:08.009Z,2025-06-23T15:50:08.009Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1142.805,1145.465,"Uh, we, we were given pretty generous discounts to both",en-x-autogen,captions,3,,2025-06-23T15:50:08.009Z,2025-06-23T15:50:08.009Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1145.465,1147.185,"of them for early adopters,",en-x-autogen,captions,3,,2025-06-23T15:50:08.009Z,2025-06-23T15:50:08.009Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1147.565,1150.305,but they're still in the orders of five,en-x-autogen,captions,3,,2025-06-23T15:50:08.009Z,2025-06-23T15:50:08.009Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1150.305,1152.385,"to $10,000 a year I believe.",en-x-autogen,captions,3,,2025-06-23T15:50:08.009Z,2025-06-23T15:50:08.009Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1152.925,1156.705,"Um, white Shoe is, it came out this year, it's newer,",en-x-autogen,captions,3,,2025-06-23T15:50:08.009Z,2025-06-23T15:50:08.009Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1157.255,1159.945,"it's kind of taking the cursor for like lawyer,",en-x-autogen,captions,3,,2025-06-23T15:50:08.009Z,2025-06-23T15:50:08.009Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1159.965,1161.945,"if you've heard of Cursor, it's like a vibe coating startup",en-x-autogen,captions,3,,2025-06-23T15:50:08.009Z,2025-06-23T15:50:08.009Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1162.145,1164.585,"that's blown up, but it's taking like the cursor",en-x-autogen,captions,3,,2025-06-23T15:50:08.009Z,2025-06-23T15:50:08.009Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1164.585,1166.785,"for lawyers, uh, business model approach",en-x-autogen,captions,3,,2025-06-23T15:50:08.010Z,2025-06-23T15:50:08.010Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1167.045,1169.305,and it is absurdly inexpensive.,en-x-autogen,captions,3,,2025-06-23T15:50:08.010Z,2025-06-23T15:50:08.010Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1169.585,1170.985,I honestly dunno how they're making money.,en-x-autogen,captions,3,,2025-06-23T15:50:08.010Z,2025-06-23T15:50:08.010Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1171.055,1174.315,"It's like the base model's like 20 bucks a month, um,",en-x-autogen,captions,3,,2025-06-23T15:50:08.010Z,2025-06-23T15:50:08.010Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1174.695,1176.035,and you can pay for more usage,en-x-autogen,captions,3,,2025-06-23T15:50:08.010Z,2025-06-23T15:50:08.010Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1176.035,1177.155,and more tools on top of that.,en-x-autogen,captions,3,,2025-06-23T15:50:08.010Z,2025-06-23T15:50:08.010Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1177.215,1179.155,So we honestly leverage that,en-x-autogen,captions,3,,2025-06-23T15:50:08.010Z,2025-06-23T15:50:08.010Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1179.675,1181.115,probably more than anything nowadays,en-x-autogen,captions,3,,2025-06-23T15:50:08.010Z,2025-06-23T15:50:08.010Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1181.115,1182.675,because of our limited budget.,en-x-autogen,captions,3,,2025-06-23T15:50:08.010Z,2025-06-23T15:50:08.010Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1183.295,1186.315,"Um, but that's kind of why we mix in those three tools",en-x-autogen,captions,3,,2025-06-23T15:50:08.010Z,2025-06-23T15:50:08.010Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1186.315,1187.955,and we'll have 'em work against each other too.,en-x-autogen,captions,3,,2025-06-23T15:50:08.010Z,2025-06-23T15:50:08.010Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1187.955,1190.515,This was another point I was gonna make about having,en-x-autogen,captions,3,,2025-06-23T15:50:08.010Z,2025-06-23T15:50:08.010Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1190.515,1192.235,confidence in the prompt results.,en-x-autogen,captions,3,,2025-06-23T15:50:08.010Z,2025-06-23T15:50:08.010Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1192.775,1193.995,"Um, if you're getting,",en-x-autogen,captions,3,,2025-06-23T15:50:08.010Z,2025-06-23T15:50:08.010Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1193.995,1196.715,if you like ask a question from one tool white chew,en-x-autogen,captions,3,,2025-06-23T15:50:08.010Z,2025-06-23T15:50:08.010Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1196.715,1199.115,"or whatever, or just if you're in chat GPT or Anthropic",en-x-autogen,captions,3,,2025-06-23T15:50:08.010Z,2025-06-23T15:50:08.010Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1200.015,1202.555,and then you just copy and paste the output,en-x-autogen,captions,3,,2025-06-23T15:50:08.010Z,2025-06-23T15:50:08.010Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1202.555,1204.795,"and say like, Hey, another AI gave me this",en-x-autogen,captions,3,,2025-06-23T15:50:08.010Z,2025-06-23T15:50:08.010Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1205.325,1207.235,"argue against it, or does this look right?",en-x-autogen,captions,3,,2025-06-23T15:50:08.010Z,2025-06-23T15:50:08.010Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1208.005,1210.785,"Uh, it does a pretty good job of of doing that.",en-x-autogen,captions,3,,2025-06-23T15:50:08.010Z,2025-06-23T15:50:08.010Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1210.885,1212.665,"Um, so that's useful as well.",en-x-autogen,captions,3,,2025-06-23T15:50:08.010Z,2025-06-23T15:50:08.010Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1213.275,1216.775,That's excellent. So we've taken the audience through,en-x-autogen,captions,2,,2025-06-23T15:50:08.010Z,2025-06-23T15:50:08.010Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1217.605,1222.175,"prompting, getting them comfortable with maybe how to prompt",en-x-autogen,captions,2,,2025-06-23T15:50:08.010Z,2025-06-23T15:50:08.010Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1222.315,1225.055,and I see the chats going up with a ton of resources,en-x-autogen,captions,2,,2025-06-23T15:50:08.010Z,2025-06-23T15:50:08.010Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1225.055,1227.055,"and there are some takeaways that people will have,",en-x-autogen,captions,2,,2025-06-23T15:50:08.011Z,2025-06-23T15:50:08.011Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1227.635,1231.215,but I think also one barrier to entry for folks,en-x-autogen,captions,2,,2025-06-23T15:50:08.011Z,2025-06-23T15:50:08.011Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1231.355,1235.335,and one friction point is naturally like not knowing,en-x-autogen,captions,2,,2025-06-23T15:50:08.011Z,2025-06-23T15:50:08.011Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1235.445,1237.695,what the best practices or guardrails are.,en-x-autogen,captions,2,,2025-06-23T15:50:08.011Z,2025-06-23T15:50:08.011Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1238.115,1240.935,So I think that's something we should pivot to now.,en-x-autogen,captions,2,,2025-06-23T15:50:08.011Z,2025-06-23T15:50:08.011Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1241.235,1244.695,"Um, Alex, why don't you kick us off with talking us",en-x-autogen,captions,2,,2025-06-23T15:50:08.011Z,2025-06-23T15:50:08.011Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1244.695,1245.815,through internal guardrails.,en-x-autogen,captions,2,,2025-06-23T15:50:08.011Z,2025-06-23T15:50:08.011Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1245.835,1248.205,It sounds like you all are very comfy,en-x-autogen,captions,2,,2025-06-23T15:50:08.011Z,2025-06-23T15:50:08.011Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1248.205,1249.325,over there with these tools.,en-x-autogen,captions,2,,2025-06-23T15:50:08.011Z,2025-06-23T15:50:08.011Z
